geonameid	name	lat	lng	fclass	fcode	admin2	population
1260688	Pallevada	16.5779	81.29463	P	PPL	748	2955
1260690	Palleru Reservoir	17.21273	79.90375	H	RSV		0
1260695	Pallapatla	15.98625	80.75827	P	PPL	750	0
1260701	Palkonda Hills	14.25222	78.83987	T	HLLS		0
1260702	Palkonda	18.60374	83.75568	P	PPL	743	29378
1260710	Palicharlapadu	14.35748	79.8209	P	PPL	550	0
1260711	Palicherla	14.10657	79.80993	P	PPL	752	0
1260747	Palavlasa	18.88333	84.55	T	HLL	542	0
1260760	Palasamudram	13.95896	77.67514	P	PPL	754	0
1260770	Palasa	18.75648	84.42389	S	RSTN	542	0
1260771	Palasa	18.77257	84.41012	P	PPL	542	65833
1260792	Palakollu	16.5167	81.73	P	PPLA3	546	81199
1260801	Palagiri	14.45766	78.44536	P	PPL	551	0
1260830	Pakala	13.44903	79.11493	P	PPL	752	24680
1260885	Pagidyala	15.93648	78.34238	P	PPL	755	0
1260901	Padugupadu Railway Station	14.49813	79.99004	S	RSTN	550	0
1260919	Padmanabham	17.98931	83.3319	P	PPL	544	0
1260932	Paderu	18.07776	82.66037	P	PPL	745	0
1260965	Pachipenta	18.47962	83.11332	P	PPL	743	0
1260999	Owk	15.20882	78.11676	P	PPL	755	0
1261038	Orampadu Railway Station	14.04058	79.26782	S	RSTN	753	0
1261041	Vontimitta	14.39575	79.02673	P	PPL	551	0
1261045	Ongole	15.50357	80.04454	P	PPL	549	208344
1261051	Olluru	13.51713	79.71933	P	PPL	752	0
1261067	Uppuchetti Vagu	16.20479	77.9251	H	STM		0
1261074	Oduru	14.06667	79.85	S	RSTN	752	0
1261090	Obalapuram	15.0323	76.85273	S	RSTN	553	0
1261091	Obulam	14.51425	79.19705	P	PPL	551	0
1261110	Nuzvid	16.78854	80.84593	P	PPL	748	58590
1261112	Nuvalrevu	18.67793	84.43818	P	PPL	542	0
1261114	Nutimadugu	14.49186	77.32558	P	PPL	553	0
1261116	Natalapadu	15.93661	80.22972	P	PPL	750	0
1261170	Nossam	14.9886	78.39154	P	PPL	755	0
1261246	Nizamsagar Main Canal	18.21731	77.95748	H	CNL		0
1261247	Nizam Sagar	18.16563	77.9459	H	RSV		0
1261253	Nizampatam Canal	15.92391	80.64125	H	CNL		0
1261255	Nizampatnam	15.90489	80.66858	P	PPL	750	0
1261273	Nishankonda	15.51776	79.57767	T	MT	549	0
1261322	Nindali	14.10745	79.69771	P	PPL	752	0
1261370	Nimbagallu	14.88814	77.20843	P	PPL	553	0
1261438	Nidumolu	16.26667	81.03333	P	PPL	547	0
1261440	Nidubrolu	16.06667	80.56667	P	PPL	548	0
1261446	Nidadavole	16.90572	81.67222	P	PPL	545	44173
1261507	Nerijamupalle	14.54291	78.01407	P	PPL	553	0
1261510	Nereducherla	15.20558	77.90766	P	PPL	755	0
1261513	Nerabylu	13.74962	79.16326	P	PPL	752	0
1261527	Nemalladinne	14.96327	78.48594	P	PPL	551	0
1261528	Nellurapalem	14.64745	79.61394	P	PPL	550	0
1261529	Nellore	14.44992	79.98697	P	PPLA2	550	547621
1261530	Nellore	14.74552	79.70529	A	ADM2	550	2963557
1261531	Nellimarla	18.15619	83.44727	P	PPL	543	20498
1261535	Nellaturu	14.15136	79.82448	P	PPL	752	0
1261543	Nekarikallu	16.37167	79.94235	P	PPL	751	0
1261556	Neconda Hill	17.66667	83.28333	T	HLL	544	0
1261567	Nayudupet	13.90742	79.89465	P	PPL	752	45769
1261574	Nayakkaneri	12.9421	78.60347	P	PPL	554	0
1261633	Nawabupalem Railroad Station	16.83146	81.60551	S	RSTN	546	0
1261650	Navutala	18.70093	84.03183	P	PPL	542	0
1261651	Navuru	14.48227	79.67472	P	PPL	550	0
1261680	Naupada	18.56193	84.29887	P	PPL	542	0
1261747	Narsipatnam Road	17.45106	82.72352	S	RSTN	744	0
1261748	Narsipatnam	17.66709	82.61245	P	PPL	744	33757
1261770	Narnuru	15.71533	78.08324	P	PPL	552	0
1261832	Narayanavanam	13.42565	79.58881	P	PPL	752	11432
1261836	Narava Gedda	17.72261	83.20768	H	STM		0
1261842	Narasingarayanpet	13.17579	79.20861	P	PPL	554	0
1261844	Narasingapuram	13.60759	79.31652	P	PPL	752	10875
1261845	Narasimharaopalem	17.01835	80.82553	P	PPL	748	0
1261848	Narasaraopet	16.23488	80.04927	P	PPL	751	117489
1261849	Narasapur Point	16.33333	81.73333	T	PT	747	0
1261850	Narasapur Canal	16.4047	81.59788	H	CNL		0
1261852	Narasapur	16.43425	81.69845	P	PPL	546	59306
1261853	Narasannapeta	18.41428	84.04463	P	PPL	542	26280
1261855	Narapala	14.71087	77.80835	P	PPL	553	0
1261857	Naranjigundlapalle	14.70632	77.05461	P	PPL	553	0
1261875	Naraharipeta	13.09113	79.13369	P	PPL	554	0
1261927	Nandyal	15.47799	78.4836	P	PPL	755	211424
1261951	Nandivaya	14.43242	79.7332	P	PPL	550	0
1261952	Nandavaram	15.42375	78.3189	P	PPL	755	0
1261955	Nandipadu	15.03721	78.15671	P	PPL	755	0
1261956	Nandipadu	14.8039	79.34249	P	PPL	550	0
1261957	Nandikotkur	15.85668	78.26569	P	PPL	755	45343
1261960	Nandigama	16.7717	80.28596	P	PPL	749	38219
1261961	Nandigam	18.65418	84.30469	P	PPL	542	0
1261979	Nandavaram	15.85328	77.48478	P	PPL	552	0
1261980	Nandavaram	14.70003	79.46426	P	PPL	550	0
1261981	Nandanavanam	15.47054	79.27434	P	PPL	549	0
1261988	Nandalur	14.26747	79.11884	P	PPL	753	0
1261995	Nancherla Railroad Station	15.25648	77.3695	S	RSTN	552	0
1262033	Namburu	16.3583	80.49549	S	RSTN	548	0
1262044	Nalraylu Hill	17.71667	83.28333	T	HLL	544	0
1262053	Nallajerla	16.94752	81.40601	P	PPL	545	0
1262055	Nallapalem	14.51019	79.75365	P	PPL	550	0
1262057	Nallamala Hills	16.28333	79.48333	T	MTS		0
1262059	Nallacheruvu Railroad Station	14.0208	78.17778	S	RSTN	754	0
1262063	Nali Creek	16.33373	81.68109	H	STM		0
1262099	Nakkodipalem	17.73333	83.31667	P	PPL	544	0
1262100	Nakka Vagu	16.07111	80.32092	H	STMI		0
1262155	Nagulavaram	15.97689	79.88924	P	PPL	751	0
1262196	Nagireddipalli	14.27005	79.10131	P	PPL	753	12318
1262213	Nagayalanka	15.94847	80.9164	P	PPL	547	0
1262215	Nagavali River	18.21177	83.94427	H	STM		0
1262220	Nagasamudram	14.30716	77.65742	P	PPL	754	0
1262222	Nagaruru	15.54289	77.31286	S	RSTN	552	0
1262231	Nagarjunasagar Dam	16.57573	79.3122	S	DAM	548	0
1262232	Nagarjuna Sagar	16.54527	79.20802	H	RSV		0
1262233	Nagarjunakonda	16.58333	80.35	S	ANS	751	0
1262234	Nagarjuna Konda Fort	16.52199	79.24201	S	FT	751	0
1262236	Nagari Hills	13.52688	79.65197	T	MTS		0
1262240	Nagari	13.32139	79.58557	P	PPL	554	62253
1262250	Nagaram Island	16.43333	81.83333	T	ISL		0
1262269	Nagalapuram Hills	13.58892	79.85491	T	MTS		0
1262270	Nagalapuram	13.38836	79.79623	P	PPL	752	34026
1262307	Nachugunta	15.78616	80.88794	P	PPL	547	0
1262339	Mutyalapadu	15.03973	78.59877	P	PPL	755	0
1262340	Mutyalapadu	14.1104	79.89195	P	PPL	752	0
1262341	Mutyalammapadu	16.5247	80.63733	P	PPLX	749	0
1262342	Mutukula	16.16251	79.53109	P	PPL	549	0
1262348	Muttukuru	14.29022	80.0949	P	PPL	550	0
1262349	Muttukuru	13.28534	78.62713	P	PPL	554	0
1262356	Mutssukota	14.84943	77.87519	P	PPL	553	0
1262368	Musunur	14.87939	79.98379	S	RSTN	550	0
1262372	Mustabada	16.55446	80.72544	P	PPL	547	0
1262379	Musi River	15.32338	80.10135	H	STM		0
1262391	Musalimadugu	15.97128	78.43596	P	PPL	755	0
1262423	Murkhi	18.76667	84.43333	T	HLL	542	0
1262446	Muraripur	18.66667	84.4	T	HLL	542	0
1262479	Mungonda	16.6	81.91667	P	PPL	747	0
1262488	Mungamuru	14.80764	80.0185	P	PPL	550	0
1262489	Muneru River	16.59435	80.32463	H	STM		0
1262498	Mundlapadu	15.33041	78.89937	P	PPL	549	0
1262526	Mummidivaram	16.64403	82.10742	P	PPL	747	0
1262542	Mullamari River	17.27133	77.45103	H	STM		0
1262570	Mulakalacheruvu Railroad Station	13.80176	78.26495	S	RSTN	753	0
1262582	Muktapuram	14.3922	77.94808	S	RSTN	754	0
1262593	Mukhalingam	18.5965	83.9634	P	PPL	542	0
1262628	Muhammadabad	13.97066	78.00716	P	PPL	754	0
1262644	Mudumpadu	13.92862	79.00559	P	PPL	753	0
1262653	Mudivedu	13.70856	78.50664	P	PPL	753	0
1262654	Mudinepalle	16.4	81.11667	P	PPL	748	0
1262656	Mudigubba	14.34575	77.9919	P	PPL	754	0
1262657	Mudigodu	14.33407	79.72396	P	PPL	550	0
1262668	Muddumudi	14.28004	79.86547	P	PPL	550	0
1262670	Muddavaram	15.49965	78.09718	P	PPL	755	0
1262671	Muddanuru	14.68718	78.39309	P	PPL	551	9775
1262695	Motumala	15.48509	80.18847	P	PPL	549	0
1262806	Mopuru	14.44134	79.82117	P	PPL	550	0
1262807	Mopuru	14.06982	79.59574	P	PPL	752	0
1262810	Mopadu	15.0932	79.4907	P	PPL	549	0
1262818	Mondemkhallu	18.9213	83.6935	P	PPL	743	0
1262827	Momidi	14.19635	80.04623	P	PPL	752	0
1262841	Molagavalli	15.35721	77.33098	P	PPL	552	0
1262894	Mohedamada River	18.35877	79.1313	H	STM		0
1262930	Mohammadnagar	16.50179	80.65046	P	PPLX	749	0
1262943	Mogilipenta	13.8	79.3	S	RHSE	753	0
1262946	Mogalturru	16.41233	81.60773	P	PPL	546	0
1262947	Mogalrajapuram	16.50843	80.64414	P	PPLX	749	0
1262948	Mogalluru	14.39768	79.66554	P	PPL	550	0
1262949	Mogallu	16.6	81.56667	P	PPL	546	0
1262950	Mogallapalem	14.42511	79.83322	P	PPL	550	0
1262968	Mittatukuru	14.24845	79.80268	P	PPL	752	0
1263025	Mir Alam Cheruvu	17.34617	78.44027	H	LK		0
1263055	Mijuru	13.76604	80.08154	P	PPL	752	0
1263060	Miduturu	15.76999	78.2895	P	PPL	755	0
1263133	Mentada	18.31014	83.2612	P	PPL	543	0
1263162	Meliyaputtu	18.77678	84.15608	P	PPL	542	0
1263222	Medikurti	13.70865	78.77243	P	PPL	753	0
1263227	Medarametla	15.72475	80.01966	P	PPL	750	0
1263228	Medapadu	17.00445	82.10011	P	PPL	746	0
1263256	Mayaluru	15.10564	78.35987	P	PPL	755	0
1263337	Matsavaram	16.51793	80.65055	P	PPLX	749	0
1263430	Masanutippa	16.65899	82.31369	P	PPL	747	0
1263456	Maruturu	15.98665	80.10585	P	PPL	750	0
1263458	Maruteru	16.62369	81.73945	P	PPL	546	0
1263460	Maruru	14.4932	77.62627	P	PPL	553	0
1263461	Marupuru	14.40213	79.80158	P	PPL	550	0
1263495	Marlapenta	15.80941	79.01164	P	PPL	549	0
1263503	Markapur Road Railway Station	15.71505	79.3032	S	RSTN	549	0
1263504	Markapur	15.73534	79.26848	P	PPL	549	71092
1263546	Mardaguda	18.23994	82.99878	P	PPL	745	0
1263573	Maradam	18.40207	83.34342	P	PPL	543	0
1263603	Manubolu Railway Station	14.22662	79.87721	S	RSTN	550	0
1263604	Manubolu	14.19949	79.87268	P	PPL	550	0
1263655	Manneru River	15.18542	80.08122	H	STM		0
1263771	Mangapatnam	14.74551	78.27186	S	RSTN	551	0
1263789	Mangalapuru	14.12096	79.79426	P	PPL	752	0
1263793	Mangalampeta	13.57734	79.09338	P	PPL	554	0
1263796	Mangalagunta	14.31653	79.86236	P	PPL	550	0
1263797	Mangalagiri	16.43083	80.56815	P	PPL	548	107197
1263800	Maner	18.70246	79.8101	H	STM		0
1263887	Mandasa Road	18.84014	84.49362	S	RSTN	542	0
1263888	Mandasa	18.8683	84.46296	P	PPL	542	9287
1263898	Mandapeta	16.86254	81.92921	P	PPL	747	56063
1263950	Manar River	18.66876	77.733	H	STM		0
1263984	Mamidipalle	18.61048	83.17797	P	PPL	743	0
1263993	Mamanduru	13.7454	79.46231	P	PPL	752	0
1263999	Malyala Railroad Station	15.39784	77.77754	S	RSTN	755	0
1264017	Maluguru	13.89176	77.54168	S	RSTN	754	0
1264055	Mallanuru Railway Station	12.66253	78.40678	S	RSTN	554	0
1264059	Mallam	13.95495	80.11578	P	PPL	752	0
1264062	Mal Konda	18.78996	84.50958	T	HLL	542	0
1264087	Malichedu	14.31119	79.72681	P	PPL	550	0
1264170	Malakavemula Railroad Station	14.27052	78.05366	S	RSTN	754	0
1264171	Malakapuram	17.68525	83.24367	P	PPL	544	0
1264210	Makkuva	18.66177	83.26723	P	PPL	743	0
1264213	Makkajipalle	14.19617	77.62847	S	RSTN	754	0
1264289	Maipadu	14.50726	80.16448	P	PPL	550	0
1264298	Main Canal	16.31887	80.63399	H	CNL		0
1264308	Mailavaram	16.75785	80.64142	P	PPL	749	0
1264463	Mahal	13.77598	78.78974	P	PPL	753	0
1264508	Magaturu	15.70383	79.08553	P	PPL	549	0
1264525	Madugula	17.91589	82.81578	P	PPL	744	14741
1264578	Madhavaram	15.93642	77.35695	P	PPL	552	0
1264579	Madhavaram	14.41881	79.12484	P	PPLQ	551	0
1264595	Madduluru	15.46056	79.86665	P	PPL	549	0
1264596	Maddipenta	15.72635	78.79794	P	PPL	549	0
1264597	Maddimadugu	14.34546	78.77829	P	PPL	551	0
1264598	Maddilapalem	17.73723	83.31826	P	PPL	544	0
1264599	Maddikera	15.24958	77.41592	P	PPL	552	0
1264620	Madanapalle Road	13.64516	78.55573	S	RSTN	753	0
1264621	Madanapalle	13.5503	78.50288	P	PPL	753	180180
1264622	Madamanuru	14.23692	79.84301	P	PPL	550	0
1264625	Madakasira	13.94095	77.27063	P	PPL	754	0
1264637	Machilipatnam	16.18747	81.13888	P	PPL	547	192827
1264647	Macherla	16.47635	79.43533	P	PPL	751	57290
1264747	Lotugadda	17.96404	82.39417	P	PPL	745	0
1264899	Lingala	14.4992	78.11468	P	PPL	551	0
1264956	Lepakshi	13.80306	77.60863	P	PPL	754	0
1265000	Lavanuru	14.70535	78.15223	P	PPL	551	0
1265075	Lankavanidibba	15.79227	80.84218	P	PPL	750	0
1265122	Lammasingi	17.81696	82.49264	P	PPL	745	0
1265196	Lakshmipuro	18.3955	82.44187	P	PPL	745	0
1265215	Lakkireddipalle	14.18318	78.69846	P	PPL	753	0
1265218	Lakkavarapukota	18.0239	83.15679	P	PPL	543	0
1265408	Kutravada	17.66695	81.71265	P	PPL	745	0
1265459	Kuruva Nagalapuram	15.75466	77.90415	P	PPL	552	0
1265461	Kurupam	18.86626	83.55195	P	PPL	743	0
1265490	Kurnool-Cuddapah Canal	14.49486	78.78388	H	CNL		0
1265491	Kurnool	15.82887	78.03602	P	PPL	552	460184
1265492	Kurnool	15.61134	77.65265	A	ADM2	552	4053463
1265505	Kurichedu	15.90325	79.57689	P	PPL	549	0
1265549	Kurabalakota	13.65227	78.48184	P	PPL	753	0
1265551	Kuppili	18.17673	83.8078	P	PPL	542	0
1265554	Kuppam	13.6218	80.13705	P	PPL	752	0
1265555	Kuppam	12.74931	78.34189	P	PPL	554	21963
1265556	Kuppagallu	15.73008	77.23732	P	PPL	552	0
1265596	Kundurpi	14.29181	77.03456	P	PPL	553	0
1265640	Kunchanapalle	16.46233	80.61758	P	PPL	548	0
1265679	Kumbhagiri	14.58887	79.06606	P	PPL	551	0
1265797	Kuderu	14.73082	77.4275	P	PPL	553	0
1265847	Krosuru	16.54286	80.1384	P	PPL	751	0
1265849	Krishnayapalem	16.48805	80.55721	P	PPL	548	0
1265856	Krishnapuram	14.49437	78.77692	S	RSTN	551	0
1265858	Kistnapatam	14.28874	80.12388	P	PPL	550	0
1265862	Krishnagiri	15.55583	77.82993	P	PPL	552	0
1265864	Krishnadevipeta	17.67254	82.3799	P	PPL	744	0
1265866	Kistna Canal	16.47727	80.60594	S	RSTN	548	0
1265869	Krishna	16.30312	80.99566	A	ADM2	547	4517398
1265876	Koyyuru	17.6606	82.20981	P	PPL	745	0
1265877	Koyyalagudem	17.12879	81.42815	P	PPL	748	0
1265886	Kovvur	17.0162	81.72934	P	PPL	545	40379
1265887	Kovurupalli	14.7772	79.99993	P	PPL	550	0
1265888	Kovur	14.5005	79.98518	P	PPL	550	35600
1265903	Kotturu	18.77917	83.88357	P	PPL	542	0
1265913	Kottavalasa	17.89044	83.1907	P	PPL	543	14321
1265915	Kottaravupeta	18.38489	84.14991	P	PPL	542	0
1265919	Kottapeta	16.71667	81.9	P	PPL	747	0
1265920	Kottapeta	14.1109	78.9543	P	PPL	753	0
1265921	Kottapatam	15.44616	80.16601	P	PPL	549	0
1265922	Kottapatam	14.12096	80.11771	P	PPL	752	0
1265924	Kottapalle	14.36734	78.35819	P	PPL	551	0
1265925	Kottapalem	15.88569	80.80274	P	PPL	750	0
1265929	Kottakota	17.75133	82.70039	P	PPL	744	0
1265930	Kottakota	13.6573	78.26253	P	PPL	753	0
1265939	Kotta Agraharam	18.33333	84.11667	P	PPL	542	0
1265950	Kottapalle	17.90783	82.90159	P	PPL	744	0
1265975	Kotipalle	16.7	82.03333	P	PPL	747	0
1266023	Kotauratla	17.56575	82.68796	P	PPL	744	0
1266030	Kotananduru	17.48235	82.48915	P	PPL	746	0
1266045	Kotabommali	18.48682	84.19737	S	RSTN	542	0
1266046	Kotabommali	18.52016	84.16251	P	PPL	542	0
1266052	Kota	17.57951	81.89792	P	PPL	745	0
1266053	Kota	14.04028	80.04879	P	PPL	752	0
1266070	Kosigi	15.8551	77.24463	P	PPL	552	15455
1266081	Kosapuram	13.89657	78.66229	P	PPL	753	0
1266094	Korukollu	16.5	81.25	P	PPL	748	8543
1266096	Kortimadugu	14.29907	78.89451	P	PPL	753	0
1266100	Korosavada	18.72564	84.05733	P	PPL	542	0
1266142	Koradi	13.76971	80.14308	P	PPL	752	0
1266195	Konduru	16.67802	80.57297	P	PPL	749	0
1266196	Kondur	14.01402	80.13075	P	PPL	752	0
1266201	Kondlapalli	14.46058	79.70391	P	PPL	550	0
1266205	Kondavidu	16.2632	80.2623	P	PPL	751	0
1266206	Kondapuram	14.77582	78.19488	P	PPL	551	0
1266208	Kondapalle Reserved Forest	16.66633	80.50116	L	RESF		0
1266209	Kondapalle	16.61989	80.54244	P	PPL	749	38714
1266212	Kondakomarla	14.06782	77.95613	P	PPL	754	0
1266215	Kondagunta	14.08213	79.79379	P	PPL	752	0
1266221	Konapeta	14.21004	78.65048	P	PPL	753	0
1266224	Konakanametla	15.65285	79.48907	P	PPL	549	0
1266225	Konada	18.01731	83.56285	P	PPL	543	0
1266231	Kommi	14.96756	79.76156	P	PPL	550	0
1266233	Kommalapudi	14.27553	79.88591	P	PPL	550	0
1266235	Kommamur Canal	15.64655	80.22282	H	CNL		0
1266236	Kommalapadu	16.02871	79.94412	P	PPL	750	0
1266243	Komatipalle	18.37828	83.34092	S	RSTN	543	0
1266244	Komarolu	15.26667	79	P	PPL	549	0
1266261	Kolluru	16.18336	80.7966	P	PPL	750	0
1266264	Kolleru River	14.15624	79.86223	H	STM		0
1266265	Kolleru Lake	16.6495	81.19367	H	LKI		0
1266280	Kolimigundla	15.07601	78.1073	P	PPL	755	0
1266307	Kolanukonda	16.45392	80.61046	P	PPL	548	1947
1266314	Kolakaluru	16.30608	80.6181	P	PPL	548	0
1266335	Kokkanti	13.94027	78.27858	P	PPL	754	0
1266353	Koilkuntla	15.23068	78.31665	P	PPL	755	0
1266378	Koduru	18.27743	83.54646	P	PPL	543	0
1266379	Koduru	17.92276	83.03429	P	PPL	744	0
1266380	Koduru	14.87329	78.10534	P	PPL	551	0
1266381	Koduru	14.41305	80.14505	P	PPL	550	0
1266383	Kodur	13.95771	79.35132	P	PPL	753	0
1266386	Kodumur	15.68126	77.77198	P	PPL	552	0
1266399	Kodikonda	13.83269	77.77438	P	PPL	754	0
1266410	Kodavaluru	14.56689	80.00341	P	PPL	550	0
1266471	Kistama	14.45586	79.75374	T	HLL	550	0
1266520	Kinarsani River	17.63904	80.89853	H	STMI		0
1266706	Khirsinga	18.7	84.45	T	HLL	542	0
1266729	Khilogodo	18.31947	82.5363	P	PPL	745	0
1267160	Khajipeta	14.65091	78.77021	P	PPL	551	0
1267200	Khadarupeta	14.98286	77.54254	S	RSTN	553	0
1267234	Kesanupalle	16.58354	79.74024	P	PPL	751	0
1267376	Kavutaram	16.33333	81.08333	P	PPL	547	0
1267377	Kavuru	16.1397	80.1225	P	PPL	751	0
1267381	Kaviti	19.01142	84.69038	P	PPL	542	0
1267394	Kavali	14.9163	79.99449	P	PPL	550	90099
1267432	Kattubadipalli	14.30222	79.75627	P	PPL	550	0
1267434	Kattipudi	17.24183	82.33625	P	PPL	746	0
1267437	Kattaleru River	16.81893	80.38057	H	STM		0
1267525	Katarukonda	15.42649	77.75531	P	PPL	552	0
1267552	Kasumuru	14.33951	79.85699	P	PPL	550	0
1267568	Kasipatnam	18.21552	83.11833	P	PPL	745	0
1267573	Kasibugga	18.75927	84.41613	P	PPL	542	57507
1267640	Karvetnagar	13.42136	79.44838	P	PPL	554	0
1267748	Karivemula	15.59458	77.59957	P	PPL	552	0
1267792	Karempudi	16.42901	79.72063	P	PPL	751	0
1267798	Karedu	15.18739	80.05903	P	PPL	550	0
1267816	Karavadi	15.54623	80.11448	P	PPL	549	0
1267831	Karapa	16.9	82.16667	P	PPL	746	0
1267861	Karanchedu	15.88426	80.31632	P	PPL	750	0
1267864	Karameda	16.2	81.16667	P	PPL	547	0
1267926	Kappa Konda	17.94822	82.61755	T	MT	745	0
1267931	Kapileswarapuram	16.32391	80.86711	P	PPL	547	0
1267959	Kanuparti	15.58236	80.21223	P	PPL	549	0
1267960	Kanuparti	14.42549	79.69525	P	PPL	550	0
1268013	Kannapuram	17.18197	81.41428	P	PPL	748	0
1268024	Kankipadu	16.4353	80.76715	P	PPL	547	14616
1268058	Kanigiri Reservoir	14.58963	79.85985	H	RSV		0
1268059	Kanigiri	15.40555	79.50694	P	PPL	549	25045
1268078	Kangundi	12.76945	78.43463	P	PPL	554	0
1268105	Kanekallu	14.80502	77.07835	P	PPL	553	0
1268108	Kanduru	13.55651	78.77351	P	PPL	554	0
1268110	Kandukuru	14.58754	77.64488	P	PPL	553	0
1268111	Kandukur	15.21542	79.9039	P	PPL	550	57246
1268112	Kandukur	13.76436	78.1566	P	PPL	753	0
1268120	Kandleru River	16.00389	79.57227	H	STMI		0
1268149	Kandamuru	14.46552	79.78982	P	PPL	550	0
1268191	Kanakammachattram	13.20683	79.75057	P	PPL	554	0
1268196	Kanaganapalle	14.44798	77.52601	P	PPL	754	0
1268243	Kambhampadu	16.98579	80.65233	P	PPL	749	0
1268247	Kambalapalle	15.84143	78.50547	P	PPL	755	0
1268248	Kambakamdurgam	13.56667	79.85	S	FT	752	0
1268249	Kamavarapukota	17.00981	81.19246	P	PPL	748	0
1268277	Kamalapuram	14.5983	78.66948	P	PPL	551	14677
1268305	Kaluvaya	14.5117	79.41013	P	PPL	550	0
1268350	Kalluru	14.92424	77.58151	S	RSTN	553	0
1268351	Kalluru	13.55819	78.99923	P	PPL	554	0
1268394	Kalingapatnam	18.3378	84.12403	P	PPL	542	0
1268406	Kalikiri	13.64233	78.80142	P	PPL	753	0
1268409	Kaligotla	17.90338	82.96639	P	PPL	744	0
1268410	Kaligiri	14.82844	79.69073	P	PPL	550	0
1268414	Kalicherla	13.8877	78.53778	P	PPL	753	0
1268415	Kalichedu	14.29988	79.73483	P	PPL	550	0
1268451	Kalva	15.62209	78.20008	P	PPL	552	0
1268457	Kalasapadu	15.10768	78.94149	P	PPL	551	0
1268458	Kalasamudram Railroad Station	14.21766	78.09884	S	RSTN	754	0
1268486	Kalamalla	14.66797	78.4702	S	RSTN	551	0
1268499	Kalakada	13.827	78.78931	P	PPL	753	0
1268558	Kakitalapuru	14.21702	79.89985	P	PPL	550	0
1268560	Cocanada Bay	16.91708	82.31101	H	BAY		0
1268561	Kakinada	16.96036	82.23809	P	PPL	746	384182
1268575	Kakaraparru Canal	16.77568	81.74207	H	CNL		0
1268626	Kaikaram	16.81084	81.36611	P	PPL	748	0
1268627	Kaikalur	16.55154	81.214	P	PPL	748	20763
1268672	Kadiyam	16.91667	81.83333	P	PPL	545	0
1268673	Kadiri	14.11168	78.15982	P	PPL	754	89429
1268683	Kaddam River	19.06929	78.8476	H	STM		0
1268685	Kadavakuduru	15.72614	80.25466	P	PPL	750	0
1268689	Kadapatra	13.7837	80.16493	P	PPL	752	0
1268753	Juturu	14.97865	77.89747	S	RSTN	553	0
1268769	Junction Canal	16.79042	81.61606	H	CNL		0
1268786	Julakalava	14.83252	77.80153	P	PPL	553	0
1268824	Jonnagiri	15.23028	77.5714	P	PPL	552	0
1268847	Jogipalli	14.21952	79.72843	P	PPL	550	0
1268912	Jilugumilli	17.21138	81.13361	P	PPL	748	0
1269050	Jhadupudi	19.01595	84.60999	P	PPL	542	0
1269099	Jayantipur	19.08808	84.61242	P	PPL		0
1269101	Jayampu	14.02475	79.73071	P	PPL	752	0
1269103	Jayamangali River	13.90585	77.49094	H	STMI		0
1269206	Jararha	19.07747	84.50255	P	PPL		0
1269238	Janjhavati River	18.86348	83.47552	H	STM		0
1269323	Jammalamadugu	14.84677	78.38314	P	PPL	551	46069
1269335	Jami	18.05252	83.2621	P	PPL	543	0
1269385	Jalumuru	18.5112	84.03866	P	PPL	542	0
1269398	Jallivaripullalacheruvu	15.49871	78.92237	P	PPL	549	0
1269425	Jalaripeta	17.73333	83.35	P	PPL	544	0
1269429	Jalantra	18.95673	84.54683	P	PPL	542	0
1269456	Jakkulacheruvu	15.10853	77.72775	S	RSTN	553	0
1269570	Jaggayyapeta	16.8938	80.09807	P	PPL	749	41180
1269571	Jaggampeta	17.17	82.06115	P	PPL	746	0
1269599	Jagannadharaju Chattram	18.20257	83.69039	P	PPL	542	0
1269600	Jagannadhapuram	16.93333	82.23333	P	PPL	746	0
1269614	Jafalapuram	14.21516	79.708	P	PPL	550	0
1269624	Jaddangi	17.48144	82.15518	P	PPL	745	0
1269656	Itamukkala	15.37313	80.11301	P	PPL	549	0
1269661	Isukapalli Metta	17.68333	83.26667	T	HLL	544	0
1269673	Iskapalli	14.73631	80.09812	P	PPL	550	0
1269674	Iskagundam	15.59753	78.81255	P	PPL	549	0
1269699	Irakam	13.57169	80.14617	P	PPL	752	0
1269705	Ipuru	16.23038	79.7751	P	PPL	751	0
1269713	Inukurti	14.34025	79.71333	P	PPL	550	0
1269718	Innagluru	14.04079	78.07415	T	MT	754	0
1269719	Inkollu	15.82778	80.19208	P	PPL	750	0
1269730	Indukurupeta	14.47257	80.10678	P	PPL	550	0
1269767	Inamanamelluru	15.60195	80.07358	P	PPL	549	0
1269785	Iiiuru Kottapeta	15.27741	78.25736	P	PPL	755	0
1269827	Ichchapuram	19.11393	84.68721	P	PPL	542	36493
1269832	Ichapur	19.1	84.68333	T	HLL	542	0
1269931	Hosuru	15.37969	77.45976	P	PPL	552	0
1269966	Honnuru	14.90806	77.08572	P	PPL	553	0
1269991	Holalagondi	15.48784	77.04752	P	PPL	552	0
1270057	Hiramandalam	18.67085	83.95054	P	PPL	542	6603
1270079	Hindupur	13.82807	77.49143	P	PPL	754	151677
1270157	Hebbetti	15.55008	77.16113	P	PPL	552	0
1270319	Harivanam	15.63266	77.1032	P	PPL	552	0
1270333	Haripur	18.84619	84.50387	P	PPL	542	0
1270465	Halvi	15.88704	77.12119	P	PPL	552	0
1270479	Hallia River	16.62491	79.4637	H	STM		0
